OBJECTID,List entry number,Name,Schedule date,Amendment date,Capture scale,NHLE link,Area (ha),National Grid Reference,Easting,Northing,Name_2,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,fid,OBJECTID_2,ListEntry,SchedDate,AmendDate,CaptureSca,hyperlink,area_ha,NGR,Easting_2,Northing_2,SHAPE_Leng,SHAPE_Area,longitude,latitude
14408,1016228,Hillfort in Ten Oaks Wood,3/13/1969 12:00:00 AM,8/7/1997 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016228,0.802286119194986,SS 56150 16986,256150,116986,Hillfort in Ten Oaks Wood,,,,,,-1,0,-1,,,6240,14413,1016228,1969/03/13,1997/08/07,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016228,0.802286119194986,SS 56150 16986,256149.74850082,116985.51651435,325.53961721929,8020.54137400267,-4.048546116058926,50.93433150622081
14411,1016231,"Bowl barrow on East Holme Range, 880m north west of Povington Farm",3/22/1994 12:00:00 AM,7/11/1997 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016231,0.0754086264297761,SY 87717 82714,387717,82714,"Bowl barrow on East Holme Range, 880m north west of Povington Farm",,,,,,-1,0,-1,,,6244,14416,1016231,1994/03/22,1997/07/11,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016231,0.075408626429776,SY 87717 82714,387716.83200264,82714.10099983,97.3531406345963,753.487794496382,-2.175077949161565,50.64398143892991
14413,1016233,Bowl barrow 250m north west of Victoria Farm,3/5/1958 12:00:00 AM,7/11/1997 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016233,0.0445313668233244,ST 59314 48669,359314,148669,Bowl barrow 250m north west of Victoria Farm,,,,,,-1,0,-1,,,6243,14418,1016233,1958/03/05,1997/07/11,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016233,0.044531366823324,ST 59314 48669,359314.44099998,148669.17099953,75.087889548571,444.976716515272,-2.5841495571889266,51.23574347983473
14416,1016236,Bowl barrow 150m north east of Victoria Farm,3/5/1958 12:00:00 AM,7/11/1997 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016236,0.123703119584563,ST 59619 48618,359619,148618,Bowl barrow 150m north east of Victoria Farm,,,,,,-1,0,-1,,,6292,14421,1016236,1958/03/05,1997/07/11,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016236,0.123703119584563,ST 59619 48618,359619.1079998,148617.92350197,125.148911496845,1236.09443247874,-2.579775356159041,51.23530664763369
14424,1016244,"Roman period native settlement and medieval shieling on east slopes of Brands Hill, 1100m south east of Carey Burn Bridge",3/11/1964 12:00:00 AM,1/16/1998 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016244,0.713429497113134,NT 98267 24156,398267,624156,"Roman period native settlement and medieval shieling on east slopes of Brands Hill, 1100m south east of Carey Burn Bridge",,,,,,-1,0,-1,,,6288,14429,1016244,1964/03/11,1998/01/16,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016244,0.713429497113134,NT 98267 24156,398266.57800102,624155.76320973,316.587443736433,7128.60735100728,-2.0289966583534857,55.51116518625593
14426,1016246,Iron Age defended settlement in Fox Covert,8/23/1935 12:00:00 AM,1/16/1998 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016246,0.970919533353592,NU 02942 32936,402942,632936,Iron Age defended settlement in Fox Covert,,,,,,-1,0,-1,,,6289,14431,1016246,1935/08/23,1998/01/16,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016246,0.970919533353592,NU 02942 32936,402942.46900177,632935.66974511,357.440173146887,9701.45675545988,-1.9548822246806896,55.59005174780833
14428,1016248,Round cairn 790m west of Smithy Strip,1/16/1998 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016248,0.0283133180683755,NU 00738 21826,400738,621826,Round cairn 790m west of Smithy Strip,,,,,,-1,0,-1,,,6291,14433,1016248,1998/01/16,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016248,0.028313318068376,NU 00738 21826,400738.25700187,621825.75000191,59.6665433299398,282.907453494753,-1.989875689902926,55.49023227262813
14430,1016250,Moated site 550m south east of Scorborough Hall,7/8/1997 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016250,0.506083069533303,TA 02146 44998,502146,444998,Moated site 550m south east of Scorborough Hall,,,,,,-1,0,-1,,,6285,14435,1016250,1997/07/08,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016250,0.506083069533303,TA 02146 44998,502145.88650131,444998.34284764,273.303546384285,5058.09097001197,-0.4472243420879039,53.8911099577988
14431,1016251,Medieval shieling 800m east of Woodhead,5/16/1997 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016251,0.0187509165801297,NY 58500 74076,358500,574076,Medieval shieling 800m east of Woodhead,,,,,,-1,0,-1,,,6293,14436,1016251,1997/05/16,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016251,0.01875091658013,NY 58500 74076,358499.8770008,574075.7431035,49.4341281736181,187.367586001739,-2.6512380711810044,55.059420467296576
14439,1016259,Raddon Hill: a Neolithic causewayed enclosure and later hillfort,12/23/1997 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016259,2.98995869998709,SS 88554 03134,288554,103134,Raddon Hill: a Neolithic causewayed enclosure and later hillfort,,,,,,-1,0,-1,,,6236,14444,1016259,1997/12/23,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016259,2.98995869998709,SS 88554 03134,288553.98450088,103133.67943589,760.559376078906,29884.8666208865,-3.583384424468485,50.816995332522055
14444,1016264,Round barrow 190m south east of Cliffe Hall,7/23/1963 12:00:00 AM,9/24/1997 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016264,0.0803369910780775,NZ 20881 15151,420881,515151,Round barrow 190m south east of Cliffe Hall,,,,,,-1,0,-1,,,6290,14449,1016264,1963/07/23,1997/09/24,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016264,0.080336991078077,NZ 20881 15151,420880.7500019,515150.55900001,100.485279808524,802.737988490939,-1.6788463243994256,54.53121069923609
14446,1016266,Howe Hill motte castle,12/2/1938 12:00:00 AM,9/24/1997 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016266,0.441370202745569,SE 34656 95006,434656,495006,Howe Hill motte castle,,,,,,-1,0,-1,,,6259,14451,1016266,1938/12/02,1997/09/24,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016266,0.441370202745569,SE 34656 95006,434655.67099952,495006.24350166,235.526930339797,4410.3130419987,-1.4683434234882,54.34942368611463
14457,1016277,"Bowl barrow in Sares Wood, 430m south west of Wood Barn",2/17/1961 12:00:00 AM,2/23/1998 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016277,0.0490237542293708,SY 79702 92511,379702,92511,"Bowl barrow in Sares Wood, 430m south west of Wood Barn",,,,,,-1,0,-1,,,6227,14462,1016277,1961/02/17,1998/02/23,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016277,0.049023754229371,SY 79702 92511,379702.08099937,92510.56200218,78.4959730001627,489.851642004961,-2.2889725664746714,50.73185632420526
14458,1016278,Bowl barrow 450m north west of Duck Dairy House,12/13/1929 12:00:00 AM,6/10/1998 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016278,0.113307597070403,SY 73763 91753,373763,91753,Bowl barrow 450m north west of Duck Dairy House,,,,,,-1,0,-1,,,6232,14463,1016278,1929/12/13,1998/06/10,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016278,0.113307597070403,SY 73763 91753,373762.78000068,91752.64650154,119.335103977123,1132.19173401212,-2.373067981868977,50.72480094509757
14460,1016280,Beacon mound on Beacon Hill,12/23/1997 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016280,0.0445343526177361,SY 90963 95311,390963,95311,Beacon mound on Beacon Hill,,,,,,-1,0,-1,,,6226,14465,1016280,1997/12/23,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016280,0.044534352617736,SY 90963 95311,390963.0170002,95310.55400276,75.0889570207824,444.989367974472,-2.1294827112415544,50.757322238107655
14461,1016281,Bowl barrow in Morden Park 350m south west of Hunting Bridge,12/23/1997 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016281,0.0326575987427181,SY 90351 93382,390351,93382,Bowl barrow in Morden Park 350m south west of Hunting Bridge,,,,,,-1,0,-1,,,6256,14466,1016281,1997/12/23,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016281,0.032657598742718,SY 90351 93382,390351.01600074,93382.24200744,64.0677546762057,326.316389989559,-2.1381078323081804,50.73996553686254
14462,1016282,"Two bowl barrows on Furze Hill, 800m north east of Miller's Farm",12/23/1997 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016282,0.152844228831915,SY 91725 98126,391725,98126,"Two bowl barrows on Furze Hill, 800m north east of Miller's Farm",,,,,,-1,0,-1,,,6257,14467,1016282,1997/12/23,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016282,0.152844228831915,SY 91725 98126,391725.24550056,98125.71081092,164.159077651114,1527.22593648723,-2.1187441140727485,50.78264785212874
14463,1016283,Two bowl barrows 760m north east of Miller's Farm,12/23/1997 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016283,0.264005355062423,SY 91773 98016,391773,98016,Two bowl barrows 760m north east of Miller's Farm,,,,,,-1,0,-1,,,6263,14468,1016283,1997/12/23,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016283,0.264005355062423,SY 91773 98016,391772.62400055,98015.63144171,209.836848082449,2637.95318701142,-2.1180607582359414,50.781659363642696
14473,1016293,Bowl barrow 550m south east of Brimble Pit Pool: one of a group of round barrows north and east of Foxhills Wood,2/20/1953 12:00:00 AM,12/8/1997 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016293,0.0345978642044715,ST 51123 50363,351123,150363,Bowl barrow 550m south east of Brimble Pit Pool: one of a group of round barrows north and east of Foxhills Wood,,,,,,-1,0,-1,,,6241,14478,1016293,1953/02/20,1997/12/08,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016293,0.034597864204472,ST 51123 50363,351122.65699958,150362.63699913,65.9447474438985,345.723090004721,-2.7016967247945063,51.250330003388484
14474,1016294,Two bowl barrows 850m south east of Brimble Pit Pool: part of a group of round barrows north and east of Foxhills Wood,2/20/1953 12:00:00 AM,12/8/1997 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016294,0.0665540961403983,ST 51219 50056,351219,150056,Two bowl barrows 850m south east of Brimble Pit Pool: part of a group of round barrows north and east of Foxhills Wood,,,,,,-1,0,-1,,,6242,14479,1016294,1953/02/20,1997/12/08,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016294,0.066554096140398,ST 51219 50056,351219.38550186,150055.52969751,99.2527565614265,665.049187996583,-2.700279397497612,51.24757795105448
14475,1016295,Two bowl barrows 350m south of Brimble Pit Pool: part of a group of round barrows north and east of Foxhills Wood,2/20/1953 12:00:00 AM,12/8/1997 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016295,0.0872282644506477,ST 50828 50469,350828,150469,Two bowl barrows 350m south of Brimble Pit Pool: part of a group of round barrows north and east of Foxhills Wood,,,,,,-1,0,-1,,,6223,14480,1016295,1953/02/20,1997/12/08,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016295,0.087228264450648,ST 50828 50469,350827.53350067,150469.34728266,112.434162221547,871.638961499604,-2.7059377645888456,51.25125764631731
14477,1016297,Bowl barrow 250m south east of Redhill Farm,4/21/1977 12:00:00 AM,5/9/2001 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016297,0.123700917695615,ST 60667 50669,360667,150669,Bowl barrow 250m south east of Redhill Farm,,,,,,-1,0,-1,,,6231,14482,1016297,1977/04/21,2001/05/09,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016297,0.123700917695615,ST 60667 50669,360667.01199913,150668.76400185,125.147671822826,1236.06994297473,-2.564991241836312,51.25382147232176
14478,1016298,Bowl barrow 400m south of Rookham,12/19/1929 12:00:00 AM,9/24/1997 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016298,0.0445326224039138,ST 55211 49240,355211,149240,Bowl barrow 400m south of Rookham,,,,,,-1,0,-1,,,6221,14483,1016298,1929/12/19,1997/09/24,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016298,0.044532622403914,ST 55211 49240,355210.75900078,149239.86650085,75.0892700010447,444.993075997491,-2.642986795864241,51.24056934662331
14480,1016300,Bowl barrow 760m north west of The Down House,10/26/1964 12:00:00 AM,9/24/1997 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016300,0.0415046101300991,ST 82020 34883,382020,134883,Bowl barrow 760m north west of The Down House,,,,,,-1,0,-1,,,6230,14485,1016300,1964/10/26,1997/09/24,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016300,0.041504610130099,ST 82020 34883,382020.18100166,134882.70499992,72.225208255617,414.718476502531,-2.258231286922691,51.112953476640016
14481,1016301,Bowl barrow 1.1km ESE of White Sheet Castle,10/26/1964 12:00:00 AM,9/24/1997 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016301,0.0706132924918338,ST 81484 34430,381484,134430,Bowl barrow 1.1km ESE of White Sheet Castle,,,,,,-1,0,-1,,,6220,14486,1016301,1964/10/26,1997/09/24,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016301,0.070613292491834,ST 81484 34430,381483.80999946,134429.8920002,94.2067212487966,705.575864994671,-2.265864827523023,51.10886293873054
14482,1016302,Marston Moat,11/1/1966 12:00:00 AM,9/24/1997 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016302,0.541147663295362,ST 76753 43814,376753,143814,Marston Moat,,,,,,-1,0,-1,,,6224,14487,1016302,1966/11/01,1997/09/24,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016302,0.541147663295362,ST 76753 43814,376753.26300049,143814.35975525,274.665779120242,5407.23392198227,-2.3340515389679015,51.193069139316826
14483,1016303,"Hillfort at Fox Covert, 550m north east of Lamyatt Lodge",3/3/1977 12:00:00 AM,9/24/1997 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016303,4.301687595883,ST 66610 36648,366610,136648,"Hillfort at Fox Covert, 550m north east of Lamyatt Lodge",,,,,,-1,0,-1,,,6222,14488,1016303,1977/03/03,1997/09/24,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016303,4.301687595883,ST 66610 36648,366610.29250145,136648.05973431,773.145507376897,42983.756123995,-2.4785284027936534,51.12813008614622
14484,1016304,Two bell barrows and a bowl barrow 370m east of Clover Farm: part of a group of round barrows west of Cranmore railway station,6/10/1952 12:00:00 AM,10/24/1997 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016304,0.608452443983463,ST 65847 42744,365847,142744,Two bell barrows and a bowl barrow 370m east of Clover Farm: part of a group of round barrows west of Cranmore railway station,,,,,,-1,0,-1,,,6219,14489,1016304,1952/06/10,1997/10/24,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016304,0.608452443983463,ST 65847 42744,365847.25050163,142744.07569862,337.878485677597,6079.8474980939,-2.49001196137143,51.18289814415349
14491,1016311,Medieval settlement remains immediately south east of Fresden Farm,7/28/1958 12:00:00 AM,12/8/1997 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016311,2.17044653578089,SU 22900 91993,422900,191993,Medieval settlement remains immediately south east of Fresden Farm,,,,,,-1,0,-1,,,6268,14496,1016311,1958/07/28,1997/12/08,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016311,2.17044653578089,SU 22900 91993,422899.82900047,191993.00620948,676.553522170078,21687.4397294966,-1.670580138430972,51.62629180767571
14492,1016312,Liddington Castle,3/10/1925 12:00:00 AM,12/8/1997 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016312,5.83916249896329,SU 20888 79696,420888,179696,Liddington Castle,,,,,,-1,0,-1,,,6269,14497,1016312,1925/03/10,1997/12/08,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016312,5.83916249896329,SU 20888 79696,420888.01100158,179696.07873002,891.089664159023,58345.6948494671,-1.7003724087961434,51.51580451902596
14495,1016315,Grimscar Roman tilery,10/24/1997 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016315,0.201579886404745,SE 13067 18984,413067,418984,Grimscar Roman tilery,,,,,,-1,0,-1,,,6273,14500,1016315,1997/10/24,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016315,0.201579886404745,SE 13067 18984,413067.20300102,418984.02710304,206.682364986019,2014.20011600607,-1.8037102869631276,53.66717484285757
14496,1016316,Monastic grange and water control features immediately south of Thrussington Grange,10/24/1997 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016316,6.97573275323361,SK 64395 18339,464395,318339,Monastic grange and water control features immediately south of Thrussington Grange,,,,,,-1,0,-1,,,6274,14501,1016316,1997/10/24,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016316,6.97573275323361,SK 64395 18339,464395.05750084,318338.8059441,1176.18272212762,69708.8086205482,-1.0472257545383046,52.758829733130504
14507,1016327,Lynchets 850m west of Ridgeway Farm,12/8/1997 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016327,3.92763215217804,"SU 24177 82474, SU 24378 82537",424378,182537,Lynchets 850m west of Ridgeway Farm,,,,,,-1,0,-1,,,6276,14512,1016327,1997/12/08,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016327,3.92763215217804,"SU 24177 82474, SU 24378 82537","424378.26200103, 424378.26200103","182537.02993261, 182537.02993261",1163.02622001387,39245.5775534686,-1.649882694344716,51.54120954530138
14509,1016329,"Rectangular earthwork enclosure in Hill Wood, 650m south east of Grimsdyke Farm",4/9/1951 12:00:00 AM,9/24/1997 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016329,1.37612152478749,SP 41399 21420,441399,221420,"Rectangular earthwork enclosure in Hill Wood, 650m south east of Grimsdyke Farm",,,,,,-1,0,-1,,,6280,14514,1016329,1951/04/09,1997/09/24,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016329,1.37612152478749,SP 41399 21420,441399.09650039,221420.42223838,455.58496191486,13750.8223400052,-1.3998577286142395,51.88980431401591
14512,1016332,Two sections of Roman road in Bramshill Forest between Roman Star Post and Rapley Lake,8/13/1976 12:00:00 AM,10/24/1997 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016332,1.77414086077786,"SU 88462 64618, SU 89352 64673",489352,164673,Two sections of Roman road in Bramshill Forest between Roman Star Post and Rapley Lake,,,,,,-1,0,-1,,,6281,14517,1016332,1976/08/13,1997/10/24,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016332,1.77414086077786,"SU 88462 64618, SU 89352 64673","489352.19199943, 489352.19199943","164672.68771221, 164672.68771221",2201.4438726974,17730.7109762732,-0.7176792236934528,51.374092760458666
14529,1016349,Mohopehead leadmine and ore works,12/9/1997 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016349,0.677382643190492,NY 76999 49999,376999,549999,Mohopehead leadmine and ore works,,,,,,-1,0,-1,,,6283,14534,1016349,1997/12/09,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016349,0.677382643190492,NY 76999 49999,376999.28100204,549999.04425429,435.30471527455,6768.5131065153,-2.3596975964530458,54.84426852078597
14534,1016354,Motte castle 280m south of New Buildings Farm,1/31/1997 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016354,0.388056346176883,SO 42162 27001,342162,227001,Motte castle 280m south of New Buildings Farm,,,,,,-1,0,-1,,,6284,14539,1016354,1997/01/31,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016354,0.388056346176883,SO 42162 27001,342162.49950218,227001.44615648,249.989874900537,3877.78798603156,-2.842736824906378,51.938492921808
14536,1016356,"Two bowl barrows 680m north of Upper Herdswick Farm, Barbury Down",5/23/1957 12:00:00 AM,12/8/1997 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016356,0.237803928985598,SU 15789 76666,415789,176666,"Two bowl barrows 680m north of Upper Herdswick Farm, Barbury Down",,,,,,-1,0,-1,,,6298,14541,1016356,1957/05/23,1997/12/08,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016356,0.237803928985598,SU 15789 76666,415788.70300102,176665.79440719,185.567264744666,2376.15783702298,-1.7739888149763765,51.488725103432536
14537,1016357,Earthwork enclosure and dewpond 490m north of Barbury Castle,5/23/1957 12:00:00 AM,12/8/1997 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016357,1.51747550180843,SU 14890 76771,414890,176771,Earthwork enclosure and dewpond 490m north of Barbury Castle,,,,,,-1,0,-1,,,6299,14542,1016357,1957/05/23,1997/12/08,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016357,1.51747550180843,SU 14890 76771,414890.33399963,176771.30444922,495.424305151096,15162.738895586,-1.7869322666167191,51.48969340839656
14542,1016362,Two earthwork enclosures and a linear earthwork 625m north of Barbury Castle,12/8/1997 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016362,0.64725008590568,SU 14923 76917,414923,176917,Two earthwork enclosures and a linear earthwork 625m north of Barbury Castle,,,,,,-1,0,-1,,,6271,14547,1016362,1997/12/08,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016362,0.64725008590568,SU 14923 76917,414922.71349907,176917.2262269,397.052095365503,6467.37551902055,-1.7864508488120434,51.49100529187356
14543,1016363,Bowl barrow 85m north east of Day House Cottages,12/8/1997 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016363,0.045172639902262,SU 18045 82730,418045,182730,Bowl barrow 85m north east of Day House Cottages,,,,,,-1,0,-1,,,6272,14548,1016363,1997/12/08,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016363,0.045172639902262,SU 18045 82730,418044.5625019,182730.0000021,75.3510002155526,451.36983899609,-1.7411883642649666,51.54318159770105
14550,1016370,Bowl barrow 400m north east of Look Farm,1/3/1961 12:00:00 AM,12/22/1997 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016370,0.0419598854488486,SY 55220 88912,355220,88912,Bowl barrow 400m north east of Look Farm,,,,,,-1,0,-1,,,6296,14555,1016370,1961/01/03,1997/12/22,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016370,0.041959885448849,SY 55220 88912,355219.85250282,88912.3710022,72.6217158636567,419.284975005562,-2.6354101158182535,50.69811732064968
14551,1016371,Bowl barrow on North Hill 750m north east of Marsh Barn,9/29/1960 12:00:00 AM,12/22/1997 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016371,0.0705974249730899,SY 47987 90690,347987,90690,Bowl barrow on North Hill 750m north east of Marsh Barn,,,,,,-1,0,-1,,,6297,14556,1016371,1960/09/29,1997/12/22,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016371,0.07059742497309,SY 47987 90690,347987.33650016,90690.30099931,94.1992497993854,705.458261491777,-2.7380658280145247,50.713501623531776
14552,1016372,Bowl barrow 230m north east of Great Strode House,6/29/1960 12:00:00 AM,12/22/1997 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016372,0.0706094787537338,SY 45792 98971,345792,98971,Bowl barrow 230m north east of Great Strode House,,,,,,-1,0,-1,,,5710,14557,1016372,1960/06/29,1997/12/22,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016372,0.070609478753734,SY 45792 98971,345791.55200004,98970.84299785,94.2069478407395,705.582772492877,-2.7703740536256642,50.7877617993408
14561,1016381,Bowl barrow 850m north west of North Farm,5/7/1957 12:00:00 AM,1/29/1998 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016381,0.158870834070568,SU 24634 79326,424634,179326,Bowl barrow 850m north west of North Farm,,,,,,-1,0,-1,,,5708,14566,1016381,1957/05/07,1998/01/29,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016381,0.158870834070568,SU 24634 79326,424633.78700065,179326.43300056,141.305292087859,1587.46534399818,-1.6464149835453044,51.51232757399418
14562,1016382,Highworth circle 520m north west of North Leaze Farm,9/8/1949 12:00:00 AM,1/29/1998 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016382,0.48963330412173,SU 18851 95822,418851,195822,Highworth circle 520m north west of North Leaze Farm,,,,,,-1,0,-1,,,5709,14567,1016382,1949/09/08,1998/01/29,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016382,0.48963330412173,SU 18851 95822,418851.1875019,195822.23450088,248.066995810804,4892.47194602555,-1.728866699708803,51.66086828383925
14564,1016384,Highworth circle 470m north east of North Leaze Farm,9/8/1949 12:00:00 AM,1/29/1998 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016384,1.07653470971157,SU 19315 95774,419315,195774,Highworth circle 470m north east of North Leaze Farm,,,,,,-1,0,-1,,,5693,14569,1016384,1949/09/08,1998/01/29,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016384,1.07653470971157,SU 19315 95774,419314.73500251,195773.96000099,369.18501154488,10756.8625745693,-1.7221613163706955,51.66042104940538
14565,1016385,Two Highworth circles 250m and 325m north of Eastrop Farm,9/8/1949 12:00:00 AM,1/29/1998 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016385,1.49829659337537,"SU 21470 93164, SU 21535 93063",421470,193164,Two Highworth circles 250m and 325m north of Eastrop Farm,,,,,,-1,0,-1,,,5694,14570,1016385,1949/09/08,1998/01/29,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016385,1.49829659337537,"SU 21470 93164, SU 21535 93063","421469.56699943, 421469.56699943","193164.35919188, 193164.35919188",621.267389329156,14971.1904400275,-1.6911663493448206,51.636876511397354
14566,1016386,Four Highworth circles 150m north east of Pickett's Copse,9/3/1968 12:00:00 AM,1/28/1998 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016386,1.26508506878513,SU 19929 90681,419929,190681,Four Highworth circles 150m north east of Pickett's Copse,,,,,,-1,0,-1,,,5712,14571,1016386,1968/09/03,1998/01/28,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016386,1.26508506878513,SU 19929 90681,419929.2784996,190681.4625478,412.69357021083,12640.8874363869,-1.7135731897816189,51.614607864435214
14567,1016387,Two Highworth circles 600m south east of North Leaze Farm,9/8/1949 12:00:00 AM,1/29/1998 12:00:00 AM,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016387,1.15754331949526,SU 19538 94970,419538,194970,Two Highworth circles 600m south east of North Leaze Farm,,,,,,-1,0,-1,,,5713,14572,1016387,1949/09/08,1998/01/29,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1016387,1.15754331949526,SU 19538 94970,419537.77800178,194970.31210011,411.549210564294,11566.3126804995,-1.718982121652861,51.653184530889476
